order_id,product_id,add_to_cart_order,reordered
6326,36086,5,0
6326,25544,6,1
6326,27147,7,1
6326,47305,8,1
6326,6328,9,0
6326,15172,10,1
6326,23888,11,1
6326,29577,12,1
6326,26209,13,1
6326,2729,14,1
6377,12409,1,0
6377,19125,2,0
6377,21463,3,0
6377,40002,4,0
6377,31040,5,1
6377,38747,6,0
6377,38656,7,0
6377,594,8,0
6423,35769,1,0
6462,311,1,1
6462,30391,2,1
6507,11520,1,1
6507,15872,2,0
6507,5876,3,1
6507,27451,4,0
6507,13640,5,0
6507,4862,6,0
6507,1202,7,0
6507,18152,8,1
6507,1751,9,0
6507,1546,10,0
6507,14386,11,0
6507,4162,12,1
6507,20738,13,0
6507,42828,14,0
6507,13380,15,1
6507,8385,16,1
6507,39162,17,0
6507,9047,18,0
6507,3951,19,0
6507,14211,20,0
6507,28378,21,0
6507,43875,22,0
6507,39468,23,0
6507,6891,24,0
6507,17355,25,0
6507,42105,26,1
6507,27464,27,0
6510,36196,1,1
6510,38768,2,1
6510,5769,3,1
6510,9084,4,0
6510,19691,5,0
6510,31759,6,0
6544,49683,1,1
6544,24852,2,1
6544,26209,3,1
6544,23341,4,1
6544,47766,5,1
6544,39321,6,0
6544,5785,7,0
6544,33198,8,1
6544,22825,9,1
6569,38768,1,1
6569,889,2,1
6569,42392,3,1
6630,40199,1,0
6630,46061,2,0
6630,37291,3,0
6630,13176,4,0
6630,10326,5,0
6630,26348,6,0
6630,6760,7,0
6630,40939,8,0
6630,19660,9,0
6697,11993,1,1
6697,4610,2,1
6697,47766,3,1
6697,2896,4,0
6697,25837,5,0
6697,46842,6,0
6697,22438,7,1
6697,9634,8,0
6697,363,9,0
6706,38241,1,1
6706,7533,2,1
6706,34386,3,1
6706,21186,4,1
6706,48726,5,1
6706,4957,6,1
6706,24852,7,1
6706,34969,8,1
6706,28204,9,1
6706,33894,10,1
6706,20754,11,1
6706,21372,12,1
6711,13176,1,1
6711,20015,2,1
6711,22935,3,1
6711,21903,4,1
6711,23236,5,1
6711,48775,6,1
6711,14578,7,0
6711,31040,8,0
6711,12432,9,1
6711,9957,10,0
6711,40559,11,0
6711,26128,12,0
6711,25647,13,0
6711,35704,14,0
6711,32864,15,1
6711,17794,16,0
6711,43768,17,1
6711,12015,18,1
6711,13984,19,0
6711,6740,20,0
6711,33378,21,0
6711,28535,22,0
6750,17469,1,1
6750,10962,2,1
6750,196,3,1
6750,32714,4,1
6760,16185,1,0
6760,42265,2,0
6760,33731,3,0
6760,9839,4,0
6760,19048,5,0
6760,26283,6,0
6765,29545,1,1
6765,44548,2,1
6765,46228,3,1
6765,5183,4,1
6765,28118,5,1
6765,36538,6,1
6765,26211,7,0
6765,30352,8,1
6765,13277,9,1
6765,14140,10,1
6794,29615,1,1
6794,17311,2,1
6794,41787,3,1
6794,11678,4,1
6794,26094,5,1
6794,10819,6,1
6794,5296,7,1
6794,30696,8,1
6794,49605,9,1
6794,10642,10,0
6794,34222,11,1
6794,3285,12,0
6939,3896,1,0
6939,21137,2,0
6939,24852,3,0
6939,10749,4,0
6939,20015,5,0
6939,47766,6,0
6939,35221,7,0
6939,5876,8,0
6939,9825,9,0
6939,8277,10,0
6939,24841,11,0
6939,10369,12,0
6939,5456,13,0
6939,28851,14,0
6939,13431,15,0
6939,37158,16,0
6939,22035,17,0
6939,26604,18,0
6939,18465,19,0
6939,42265,20,0
6939,26209,21,0
6939,40706,22,0
6939,21903,23,0
6939,47144,24,0
6939,12099,25,0
6939,40396,26,0
6939,30489,27,0
6939,48679,28,0
6939,9092,29,0
6939,27044,30,0
6939,36854,31,0
6939,31912,32,0
6939,31506,33,0
6939,47500,34,0
7042,26165,1,1
7070,18618,1,1
7070,1940,2,1
7070,39581,3,1
7070,13018,4,0
7070,30073,5,1
7070,49235,6,1
7070,22120,7,0
7070,31608,8,0
7070,33007,9,0
7070,42535,10,0
7156,16965,1,1
7156,11193,2,1
7156,41950,3,1
7156,33279,4,1
7156,47240,5,0
7156,9421,6,1
7156,44698,7,0
7156,581,8,0
7156,29127,9,0
7156,21903,10,1
7156,46188,11,0
7156,43044,12,0
7156,972,13,0
7156,14678,14,0
7156,3721,15,0
7209,32864,1,1
7209,8021,2,1
7209,43768,3,1
7209,19660,4,1
7209,13733,5,0
7235,31307,1,0
7235,21709,2,1
7235,23805,3,1
7235,48034,4,1
7235,14947,5,1
7235,44632,6,1
7260,36070,1,0
7260,47766,2,1
7260,9284,3,0
7260,22312,4,0
7260,30391,5,1
7260,31174,6,0
7260,24253,7,1
7260,691,8,1
7336,920,1,1
7336,3957,2,1
7336,25931,3,1
7352,13176,1,1
7352,4957,2,1
7352,33754,3,1
7352,40571,4,1
7352,33251,5,1
7352,20345,6,1
7352,33279,7,1
7352,10603,8,1
7352,21150,9,1
7352,11925,10,1
7352,11870,11,0
7352,22372,12,0
7352,10984,13,0
7352,36696,14,0
7352,11440,15,1
7352,8956,16,0
7395,5337,1,1
7395,24852,2,1
7395,37011,3,0
7395,45681,4,0
7395,41238,5,0
7395,18599,6,1
7395,34448,7,0
7395,41549,8,1
7395,29392,9,0
7480,19057,1,1
7480,25931,2,1
7480,10132,3,1
7480,39225,4,1
7480,12614,5,1
7480,27966,6,1
7480,37971,7,0
7480,24933,8,0
7497,9387,1,1
7497,46347,2,1
7497,49098,3,1
7497,1511,4,1
7497,24852,5,1
7497,20082,6,1
7510,44756,1,1
7510,26604,2,1
7510,6105,3,1
7510,29133,4,1
7510,22952,5,0
7510,11777,6,1
7553,41682,1,1
7553,21472,2,1
7553,43632,3,1
7553,36658,4,1
7553,19173,5,1
7553,8848,6,0
7553,32942,7,0
7553,31964,8,1
7553,27275,9,1
7553,30353,10,1
7553,30696,11,1
7553,8460,12,1
7553,45739,13,1
7553,11281,14,1
7553,28016,15,1
7584,30305,1,0
7584,42585,2,0
7584,24489,3,0
7584,21903,4,0
7584,42557,5,0
7584,21137,6,0
7584,22825,7,0
7584,45007,8,0
7584,34244,9,1
7647,26604,1,0
7647,40396,2,1
7647,24852,3,1
7647,13292,4,1
7647,8518,5,1
7647,34358,6,1
7647,39190,7,1
7647,18078,8,0
7647,38456,9,1
7647,45066,10,1
7647,4605,11,0
7647,47734,12,0
7647,26209,13,1
7704,47740,1,0
7704,23744,2,0
7704,7821,3,0
7704,36070,4,1
7704,4799,5,0
7704,29987,6,0
7704,18370,7,0
7704,14467,8,0
7704,20583,9,0
7704,20754,10,1
7704,41950,11,0
7704,49683,12,0
7704,44848,13,0
7704,47500,14,0
7704,3219,15,0
7704,2314,16,0
7704,30233,17,1
7717,21288,1,1
7717,116,2,1
7717,32303,3,1
7717,11266,4,1
7717,13424,5,1
7717,6184,6,1
7717,10258,7,1
7717,47402,8,1
7717,41787,9,1
7717,18615,10,1
7717,12341,11,1
7717,2855,12,1
7717,31651,13,1
7717,130,14,1
7717,6760,15,1
7800,4187,1,0
7800,15258,2,0
7800,23032,3,0
7800,16518,4,0
7800,13176,5,0
7836,46676,1,1
7836,37067,2,1
7836,34358,3,1
7836,48335,4,0
7836,38357,5,1
7836,18523,6,1
7841,24852,1,1
7841,16083,2,1
7841,8087,3,1
7857,5652,1,1
7857,22935,2,1
7857,9092,3,1
7857,7021,4,0
7857,35725,5,0
7857,5564,6,1
7857,18171,7,1
7857,23375,8,1
7857,7806,9,1
7857,13500,10,0
7857,48416,11,0
7857,23649,12,0
7857,21903,13,1
7857,47766,14,1
7859,17355,1,1
7957,13176,1,1
7957,19887,2,1
7957,8048,3,1
7957,12448,4,0
7957,31805,5,0
7957,17794,6,0
7957,31651,7,0
7957,13097,8,1
8090,4243,1,0
8090,6920,2,0
8090,47766,3,0
8090,34236,4,0
8090,47626,5,0
8168,47077,1,0
8168,36695,2,0
8168,48205,3,0
8168,26800,4,0
8168,20842,5,0
8168,13176,6,0
8168,47626,7,0
8168,34262,8,0
8168,27930,9,0
8168,248,10,0
8234,7598,1,1
8234,21137,2,1
8234,11182,3,1
8234,21174,4,1
8262,21143,1,0
8262,12385,2,0
8262,5250,3,0
8262,10551,4,0
8262,44396,5,0
8262,20947,6,1
8262,19048,7,0
8262,22677,8,1
8262,13031,9,1
8262,21405,10,1
8262,47766,11,1
8262,15950,12,1
8262,10246,13,1
8262,34448,14,1
8262,21903,15,1
8262,47734,16,1
8262,31717,17,1
8262,21616,18,0
8262,2661,19,0
8262,23716,20,0
8339,24852,1,1
8339,47209,2,1
8339,15887,3,0
8339,38383,4,1
8339,43713,5,1
8339,21137,6,1
8339,28934,7,1
8339,37220,8,1
8339,30442,9,1
8339,29594,10,1
8339,22963,11,1
8339,42193,12,1
8339,18465,13,1
8339,3283,14,1
8339,41699,15,1
8339,31506,16,1
8339,24382,17,1
8339,32293,18,1
8339,21903,19,1
8339,35503,20,1
8339,17600,21,1
8339,13535,22,1
8339,40233,23,1
8339,8021,24,1
8383,4210,1,1
8383,19008,2,1
8383,41177,3,1
8383,46676,4,1
8383,39475,5,1
8476,35951,1,1
8476,2086,2,0
8476,13176,3,1
8476,45066,4,0
8476,21903,5,1
8476,14074,6,1
8476,7806,7,0
8476,2339,8,0
8476,46616,9,0
8476,19006,10,0
8476,49192,11,0
8631,8138,1,1
8631,14891,2,1
8631,49235,3,1
8631,31343,4,1
8631,21841,5,0
8631,13829,6,1
8631,46627,7,0
8650,35842,1,1
8650,28398,2,0
8650,43154,3,1
8650,35633,4,0
8650,1446,5,0
8650,42731,6,1
8670,2091,1,0
8670,14891,2,1
8670,12075,3,1
8670,30142,4,0
8670,20842,5,0
8670,30353,6,0
8826,38846,1,0
8826,12145,2,0
8826,34335,3,0
8826,12099,4,0
8826,26604,5,1
8826,35594,6,1
8826,48775,7,1
8826,49236,8,0
8826,21170,9,0
8826,16131,10,0
8826,14678,11,0
8826,36651,12,0
8852,26346,1,1
8852,3957,2,0
8852,9127,3,0
8852,36070,4,0
8852,42208,5,1
8852,30422,6,0
8969,47000,1,1
8969,11777,2,1
8969,24852,3,1
8969,12341,4,1
8969,8204,5,1
8969,44756,6,1
8969,9076,7,1
8969,46522,8,1
8969,30955,9,1
8969,24097,10,1
8969,10690,11,1
8969,10613,12,1
8969,15869,13,1
8969,22565,14,0
8969,33557,15,1
8969,5818,16,1
8969,27730,17,0
8979,15273,1,0
8979,10960,2,1
8979,22372,3,1
8979,15984,4,1
8979,48220,5,1
8979,38312,6,1
8979,31635,7,1
8979,44071,8,1
9023,44949,1,0
9023,9076,2,0
9023,46802,3,0
9023,24830,4,0
9023,24852,5,1
9023,4039,6,0
9023,45066,7,1
9023,16185,8,1
9123,16575,1,1
9123,13998,2,1
9123,21938,3,1
9123,36962,4,0
9123,46031,5,0
9123,28299,6,0
9123,47962,7,0
9123,28968,8,1
9123,27156,9,0
9123,45290,10,0
9123,17264,11,0
9123,429,12,0
9123,33517,13,1
9123,49670,14,1
9123,26497,15,0
9123,15818,16,1
9123,37836,17,0
9123,49060,18,0
9123,37107,19,0
9123,8195,20,0
9123,1685,21,0
9123,39685,22,0
9123,42369,23,0
9123,28246,24,0
9123,47626,25,0
9123,6587,26,0
9123,13337,27,0
9123,27865,28,0
9123,41924,29,0
9123,20590,30,0
9123,881,31,0
9145,10326,1,0
9145,21292,2,0
9145,12341,3,0
9145,13535,4,0
9271,44575,1,0
9271,29675,2,1
9271,15290,3,1
9271,28842,4,1
9271,26209,5,1
9271,49131,6,1
9271,21288,7,1
9271,33754,8,1
9271,22006,9,1
9271,15649,10,1
9271,24852,11,1
9271,38689,12,1
9274,19057,1,1
9274,13176,2,1
9274,13517,3,1
9274,48857,4,1
9274,44560,5,1
9274,45774,6,1
9274,21137,7,1
9274,27521,8,1
9274,32016,9,1
9274,41220,10,1
9274,44414,11,1
9274,12409,12,1
9274,36724,13,1
9274,48600,14,1
9274,38558,15,1
9439,23075,1,1
9439,2332,2,1
9439,277,3,1
9439,27179,4,1
9439,26709,5,1
9439,1447,6,1
9439,1456,7,1
9439,30627,8,0
9439,17568,9,0
9439,8656,10,1
9439,1180,11,0
9444,8368,1,1
9444,12597,2,1
9444,22849,3,1
9468,24482,1,1
9468,41226,2,1
9468,39275,3,1
9468,21903,4,1
9468,34050,5,1
9468,7649,6,1
9468,2088,7,0
9468,27142,8,0
9468,25666,9,1
9468,17206,10,1
9468,12341,11,1
9468,46505,12,0
9468,17794,13,1
9468,19348,14,1
9468,25647,15,1
9468,2295,16,1
9468,32465,17,1
9468,34358,18,1
9468,9839,19,1
9468,4605,20,1
9468,16797,21,1
9468,24852,22,1
9468,6348,23,1
9468,14764,24,1
9468,42828,25,1
9468,44683,26,0
9468,27966,27,0
9513,5876,1,1
9513,38662,2,1
9513,18465,3,1
9513,21903,4,1
9513,48104,5,1
9513,40516,6,1
9513,38739,7,1
9664,16797,1,0
9664,46515,2,0
9664,14165,3,0
9664,28459,4,1
9664,22206,5,1
9664,26209,6,0
9664,10180,7,0
9664,38656,8,0
9664,29900,9,0
9664,23909,10,1
9756,26940,1,0
9756,46667,2,0
9770,23291,1,1
9770,36011,2,1
9770,47626,3,1
9770,42265,4,1
9770,38777,5,1
9770,36117,6,1
9770,13176,7,1
9770,43789,8,1
9770,15399,9,1
9770,41842,10,1
9770,25197,11,1
9770,46654,12,1
9770,36522,13,1
9770,46584,14,1
9770,39561,15,1
9770,28204,16,0
9770,14678,17,0
9770,16462,18,0
9770,27845,19,0
9770,28289,20,0
9806,35742,1,1
9806,20896,2,0
9806,3169,3,0
9806,48171,4,0
9806,11985,5,0
9806,10912,6,0
9817,26525,1,1
9817,48270,2,0
9817,45748,3,1
9817,44614,4,1
9817,1006,5,0
9817,27796,6,1
9817,44280,7,1
9817,4317,8,1
9817,7793,9,1
9817,38664,10,1
9817,196,11,1
9817,24852,12,1
9817,33651,13,1
9817,13174,14,1
9817,4210,15,1
9817,27179,16,1
9817,16290,17,1
9817,30183,18,1
9817,19057,19,1
9817,44972,20,1
9817,5128,21,1
9878,32652,1,0
9878,21137,2,1
9878,36695,3,0
9878,43086,4,1
9878,30776,5,1
9878,46654,6,0
9878,18413,7,0
9890,24852,1,1
9890,3863,2,1
9890,40332,3,0
9890,11361,4,0
9890,14927,5,0
9890,19057,6,0
9890,12858,7,0
9891,8859,1,0
9891,33198,2,0
9891,457,3,0
9891,15433,4,0
9891,4896,5,0
9891,49095,6,0
9894,47226,1,0
9894,17264,2,0
9894,31640,3,0
9894,23734,4,0
9894,14159,5,1
9894,28993,6,1
9894,9459,7,0
9894,13870,8,1
9894,38400,9,1
9929,8277,1,0
9929,48679,2,0
9929,34069,3,0
9929,5085,4,0
9929,27277,5,0
9929,16560,6,0
9929,18243,7,0
9929,14732,8,0
9929,49583,9,0
9929,3874,10,0
9929,6347,11,1
9929,27104,12,0
9929,7150,13,0
9929,46667,14,0
9929,11109,15,0
9929,34243,16,0
9929,14904,17,0
9929,19660,18,0
9929,23029,19,0
9947,28021,1,1
9947,15582,2,1
9947,47209,3,1
9947,27966,4,1
9947,23696,5,1
9947,9883,6,1
9947,38293,7,1
9947,24838,8,1
9947,1017,9,0
9947,13176,10,1
9947,20282,11,0
9947,36685,12,0
9947,33569,13,1
9947,14462,14,0
9947,39877,15,0
9947,24964,16,0
9947,18200,17,1
9947,27695,18,0
9947,27509,19,0
9947,43619,20,0
9947,39275,21,0
9947,22935,22,1
9947,34126,23,0
9947,13984,24,0
9947,3464,25,0
9947,5876,26,0
9947,46962,27,0
9947,12314,28,0
9947,2078,29,0
9947,47526,30,0
9947,8297,31,0
9947,29228,32,0
9947,15396,33,0
9947,36944,34,0
9947,18441,35,0
9947,31506,36,0
9947,33731,37,0
10044,35221,1,0
10044,21709,2,0
10044,31215,3,1
10044,49247,4,1
10044,13176,5,1
10044,33716,6,1
10044,12144,7,1
10044,48679,8,1
10044,12845,9,1
10044,22825,10,0
10044,5450,11,0
10044,12357,12,0
10044,29824,13,1
10044,19527,14,1
10044,5677,15,1
10044,10878,16,0
10044,8277,17,1
10044,34969,18,0
10089,33198,1,1
10089,31964,2,0
10089,44479,3,1
10089,33569,4,1
10089,20186,5,1
10089,34489,6,1
10089,20580,7,1
10089,4983,8,1
10089,42697,9,1
10089,24373,10,0
10089,49235,11,0
10089,37074,12,1
10089,20072,13,1
10089,48631,14,1
10139,1811,1,1
10139,16953,2,1
10139,41863,3,1
10139,33655,4,1
10139,17191,5,1
10139,20119,6,1
10151,45190,1,1
10151,39581,2,1
10151,32448,3,0
10171,15290,1,0
10171,24852,2,1
10171,23909,3,1
10171,9210,4,1
10171,3481,5,1
10171,4001,6,0
10171,25647,7,0
10171,45,8,0
10171,19906,9,0
10294,33198,1,1
10294,44560,2,1
10294,29615,3,1
10294,10912,4,1
10294,44292,5,0
10294,39491,6,0
10294,44632,7,0
10294,30696,8,0
10294,30391,9,0
10294,48395,10,0
10294,46979,11,1
10294,47626,12,0
10294,2822,13,0
10294,22805,14,0
10294,47493,15,0
10294,9422,16,0
10302,24041,1,1
10302,33198,2,1
10302,44632,3,1
10302,14766,4,1
10302,46676,5,1
10302,47087,6,1
10302,5876,7,1
10302,10527,8,1
10302,27086,9,1
10302,13176,10,1
10302,8277,11,1
10302,43192,12,0
10302,28277,13,0
10342,46900,1,0
10342,34658,2,0
10342,41007,3,0
10342,39892,4,0
10408,16797,1,1
10408,5785,2,1
10408,43192,3,1
10449,24852,1,1
10449,5450,2,1
10449,35221,3,1
10449,15950,4,1
10449,43621,5,1
10449,38777,6,0
10449,21938,7,1
10449,26940,8,1
10449,45767,9,1
10449,42719,10,1
10449,32018,11,0
10449,38141,12,0
10449,45495,13,0
10449,16981,14,0
10449,21903,15,1
10449,21775,16,1
10449,29686,17,0
10449,25837,18,1
10449,31792,19,0
10449,41665,20,1
10449,42389,21,0
10449,32429,22,0
10449,21137,23,1
10449,34448,24,0
10449,46654,25,0
10449,3579,26,0
10449,38837,27,0
10449,43758,28,0
10449,35951,29,1
10541,1540,1,0
10541,39993,2,0
10541,32655,3,1
10541,5250,4,1
10541,24186,5,1
10541,38720,6,0
10541,21019,7,1
10541,47209,8,1
10541,33401,9,1
10541,20995,10,1
10541,12704,11,0
10541,40408,12,0
10560,6297,1,1
10560,6935,2,1
10560,45767,3,1
10560,5922,4,0
10560,93,5,1
10560,9598,6,1
10629,10783,1,0
10629,40310,2,1
10629,4290,3,1
10629,18059,4,1
10629,8859,5,1
10629,24852,6,1
10685,14992,1,1
10685,12581,2,1
10685,13014,3,0
10685,45393,4,1
10685,24810,5,0
10685,40632,6,1
10685,27247,7,0
10685,28204,8,0
10685,38266,9,0
10685,3740,10,0
10710,27086,1,1
10710,27845,2,1
10710,40541,3,1
10710,21839,4,1
10769,49683,1,1
10769,41950,2,1
10769,47766,3,1
10769,40604,4,1
10769,24184,5,0
10769,16525,6,1
10769,46720,7,0
10769,16823,8,1
10769,4605,9,1
10769,5373,10,1
10769,2954,11,1
10769,39055,12,0
10769,4920,13,1
10769,13949,14,0
10769,36011,15,1
10769,46676,16,1
10769,22627,17,0
10769,45603,18,0
10769,5025,19,0
10776,37966,1,1
10776,4367,2,0
10778,3389,1,1
10778,23909,2,1
10778,34160,3,0
10778,30721,4,1
10778,26882,5,0
10821,13245,1,1
10821,6867,2,1
10821,23623,3,1
10821,34702,4,1
10821,29993,5,1
10821,29553,6,0
10821,48370,7,1
10835,11073,1,1
10835,26767,2,1
10843,19660,1,1
10900,44487,1,1
10900,4037,2,1
10900,30709,3,1
10900,5782,4,1
10900,36956,5,1
10900,25013,6,1
10900,3990,7,1
10900,11512,8,1
10900,46886,9,0
10900,16611,10,1
10900,33129,11,1
10900,21841,12,1
10900,9076,13,1
10900,25272,14,1
10909,3044,1,0
10909,11985,2,1
10909,536,3,0
10909,35742,4,1
10909,27020,5,1
10956,14127,1,0
10956,11417,2,0
10956,7598,3,0
10956,21841,4,1
10956,16262,5,0
10956,18689,6,0
11001,18818,1,1
11001,34563,2,1
11001,9558,3,1
11001,13328,4,1
11001,33326,5,1
11001,47766,6,1
11001,31231,7,1
11001,39279,8,1
11001,44936,9,1
11001,13375,10,1
11001,29103,11,1
11001,11123,12,1
11001,44051,13,1
11001,15290,14,1
11001,24184,15,1
11001,38844,16,0
11036,18465,1,1
11036,13176,2,1
11036,37335,3,1
11036,32553,4,1
11036,5612,5,1
11036,45104,6,0
11036,36070,7,0
11036,11140,8,1
11036,17794,9,1
11036,44359,10,1
11036,24964,11,1
11036,47626,12,0
11036,36695,13,0
11036,27663,14,0
11036,39005,15,0
11036,22935,16,1
11051,23374,1,1
11051,41009,2,1
11090,45437,1,1
11090,5161,2,1
11090,6182,3,1
11090,1194,4,1
11095,20686,1,1
11095,5785,2,1
11095,25305,3,1
11095,44238,4,1
11095,12206,5,1
11095,13829,6,1
11095,44075,7,1
11095,41588,8,1
11095,29996,9,1
11095,22963,10,1
11095,37123,11,1
11095,48110,12,0
11095,49075,13,1
11095,5939,14,0
11100,36011,1,1
11100,11422,2,1
11100,27454,3,1
11100,39216,4,1
11100,32655,5,1
11100,48736,6,1
11100,16490,7,1
11100,32402,8,1
11100,37792,9,1
11100,691,10,1
11100,44397,11,1
11100,38838,12,1
11100,12941,13,1
11100,4410,14,1
11100,2426,15,1
11103,30795,1,0
11103,27966,2,1
11103,24489,3,1
11106,9545,1,0
11106,48068,2,0
11106,27240,3,0
11106,26932,4,0
11106,16493,5,0
11106,18281,6,0
11106,30453,7,0
11106,9077,8,0
11211,20580,1,1
11211,23029,2,1
11211,36406,3,1
11211,21903,4,1
11211,15655,5,1
11211,24852,6,1
11211,30489,7,0
11211,9934,8,0
11263,24447,1,1
11263,16387,2,1
11263,18606,3,1
11263,38453,4,1
11263,26209,5,1
11263,6132,6,1
11263,21386,7,1
11263,15693,8,1
11263,26309,9,1
11263,8092,10,0
11263,36695,11,1
11263,44142,12,0
11263,48775,13,1
11263,41220,14,1
11263,32467,15,0
11263,27086,16,1
11263,19816,17,1
11264,47144,1,0
11264,18090,2,1
11264,40712,3,1
11264,35547,4,1
11264,21616,5,1
11264,39024,6,0
11264,39275,7,1
11264,36234,8,0
11268,49191,1,1
11268,30850,2,1
11268,49235,3,1
11288,5876,1,0
11288,30391,2,1
11288,35792,3,1
11288,30450,4,1
11288,14904,5,0
11288,13176,6,1
11288,19057,7,1
11288,37687,8,1
11288,27966,9,1
11288,605,10,0
11288,47209,11,1
11288,2876,12,1
11288,35045,13,0
11288,7120,14,1
11288,8021,15,1
11288,41950,16,1
11288,13646,17,1
11288,33214,18,1
11288,38293,19,1
11306,47353,1,0
11306,27966,2,0
11306,37576,3,0
11306,38508,4,0
11306,35761,5,0
11345,21137,1,0
11345,11782,2,0
11345,4367,3,0
11345,16185,4,0
11345,47526,5,0
11345,13535,6,0
11345,32680,7,0
11345,45788,8,0
11345,9703,9,0
11346,432,1,1
11346,36287,2,1
11346,25671,3,1
11346,20314,4,1
11346,7361,5,1
11346,25705,6,0
11346,1117,7,1
11346,29311,8,1
11346,44632,9,1
11346,26620,10,1
11346,37067,11,1
11346,5876,12,1
11346,22021,13,1
11346,15343,14,1
11346,34466,15,1
11346,5603,16,1
11346,33198,17,0
11346,37022,18,1
11346,42240,19,1
11346,42265,20,1
11346,48626,21,1
11539,31130,1,1
11539,24020,2,0
11539,14891,3,0
11539,45747,4,1
11539,45007,5,0
11539,9000,6,0
11539,16525,7,0
11539,8955,8,0
11539,40706,9,0
11539,15050,10,0
11539,37876,11,0
11576,31267,1,0
11576,48745,2,1
11576,34126,3,1
11576,3211,4,0
11594,24852,1,1
11594,30442,2,1
11594,42701,3,1
11594,32734,4,1
11594,31506,5,1
11594,34706,6,1
11594,35887,7,0
11594,4920,8,0
11594,47766,9,1
11594,43961,10,1
11609,5479,1,1
11609,23645,2,0
11609,46049,3,0
11609,8412,4,0
11609,49075,5,0
11609,2361,6,1
11609,45681,7,0
11609,47439,8,0
11609,29298,9,0
11609,39619,10,0
11609,48736,11,0
11609,22923,12,0
11715,12714,1,1
11715,15872,2,1
11715,31073,3,1
11715,48450,4,0
11715,16924,5,0
11715,14852,6,0
11715,45007,7,0
11715,3115,8,1
11715,29259,9,0
11715,31657,10,0
11715,41559,11,0
11722,42500,1,1
11722,13176,2,0
11722,196,3,1
11722,10326,4,1
11740,32747,1,1
11740,2238,2,1
11740,17794,3,1
11740,49683,4,1
11740,27104,5,1
11740,1787,6,1
11740,29487,7,1
11740,13984,8,1
11740,24852,9,1
11740,25340,10,0
11740,3142,11,0
11740,46802,12,1
11786,6347,1,1
11786,34565,2,0
11786,30855,3,0
11786,8277,4,1
11786,27086,5,0
11794,27086,1,0
11794,19893,2,0
11794,5262,3,0
11794,5210,4,0
11794,46041,5,0
11794,8424,6,0
11794,29315,7,0
11794,45161,8,0
11794,39781,9,0
11794,18599,10,0
11794,41107,11,0
11915,13380,1,1
11915,21137,2,1
11915,12343,3,1
11915,38984,4,1
11915,14491,5,1
11915,33198,6,1
11915,8436,7,1
11915,38985,8,1
11915,30639,9,1
11915,12340,10,1
11915,5134,11,1
11915,13176,12,1
11915,2716,13,1
11915,45210,14,1
11915,19057,15,1
11915,40723,16,0
11915,45013,17,0
11915,27888,18,1
11915,24964,19,1
11915,15261,20,1
11915,47626,21,1
11915,35951,22,1
11915,27086,23,1
11939,39877,1,1
11939,47717,2,1
11939,49416,3,1
11939,30450,4,1
11939,8021,5,1
12116,4605,1,0
12116,278,2,0
12116,40724,3,1
12116,13629,4,1
12116,2450,5,0
12116,38293,6,1
12116,27323,7,0
12116,3376,8,0
12116,27683,9,1
12116,22312,10,0
12116,31717,11,0
12116,8518,12,0
12116,26209,13,1
12116,14858,14,0
12116,3740,15,0
12116,7414,16,1
12116,40229,17,1
12116,37825,18,0
12116,12206,19,1
12116,37131,20,0
12116,10385,21,1
12116,6000,22,1
12116,47790,23,0
12179,6458,1,0
12266,33041,1,1
12266,42828,2,0
12266,8414,3,0
12266,47766,4,1
12268,651,1,1
12268,23423,2,1
12268,42265,3,1
12268,10326,4,1
12268,30827,5,1
12268,16797,6,1
12268,4724,7,1
12268,31759,8,1
12268,38768,9,1
12268,27796,10,0
12276,26604,1,1
12276,12069,2,1
12276,3834,3,0
12276,18465,4,0
12276,20580,5,0
12276,43122,6,0
12276,46979,7,0
12276,21903,8,0
12347,39275,1,1
12347,24489,2,0
12347,20995,3,0
12347,48450,4,0
12347,13176,5,0
12347,7361,6,1
12449,47225,1,0
12449,38657,2,0
12449,32240,3,1
12449,14720,4,1
12449,15527,5,0
12449,19660,6,0
12449,22466,7,0
12449,31605,8,1
12449,39558,9,0
12449,40802,10,0
12449,42944,11,0
12503,39863,1,1
12503,11759,2,1
12548,21938,1,1
12548,24852,2,1
12548,5449,3,1
12548,22935,4,1
12548,44514,5,1
12548,24952,6,1
12548,23375,7,1
12548,31477,8,1
12548,14780,9,1
12548,46106,10,0
